conversion_id,user_id,click_id,impression_id,conversion_time,conversion_type,revenue,product_cost,attribution_type
292,10553,2704.0,74339,2024-03-28 07:00:00,purchase,3.1127806241134413,1.2621037280832943,click
293,10585,2707.0,23121,2024-02-02 12:00:00,purchase,34.60333201767677,17.67757453763034,click
294,10594,2710.0,3441,2024-02-14 20:00:00,purchase,23.146835528651575,10.659640952383219,click
295,10607,2712.0,34291,2024-03-06 03:00:00,purchase,52.75376743577788,27.334499680896958,click
296,10861,2781.0,79803,2024-01-08 12:00:00,purchase,52.642876281161904,24.85147165889122,click
297,10865,2784.0,90447,2024-03-07 19:00:00,purchase,1.1228979434920077,0.49271981668467923,click
298,10921,2794.0,32950,2024-03-08 22:00:00,purchase,41.836288796096554,22.364648479614136,click
299,10946,2801.0,87842,2024-01-10 06:00:00,purchase,43.573164767594356,20.880708570159477,click
300,10961,2807.0,38573,2024-02-18 10:00:00,purchase,33.087136731976585,19.507369114580577,click
301,11004,2818.0,57039,2024-03-26 15:00:00,purchase,2.901072227692861,1.301810956148327,click
302,11020,2822.0,28319,2024-03-27 04:00:00,purchase,17.801442110241783,8.948175453225506,click
303,11093,2849.0,49848,2024-03-16 16:00:00,purchase,38.22134437308394,22.33740034724773,click
304,11125,2855.0,59923,2024-03-05 09:00:00,purchase,68.35809084155575,29.242557734425688,click
305,11173,2868.0,94944,2024-02-22 15:00:00,purchase,48.462640079953175,24.81401032385658,click
306,11209,2877.0,92286,2024-02-15 03:00:00,purchase,20.283906469510764,10.120903646800551,click
307,11351,2913.0,61802,2024-03-09 17:00:00,purchase,23.236127472228144,9.621074026443093,click
308,11423,2928.0,35736,2024-02-12 17:00:00,purchase,36.518714396194326,15.0304278896757,click
309,11443,2933.0,44343,2024-03-06 19:00:00,purchase,145.72079117112958,80.82733215364364,click
310,11453,2939.0,45671,2024-02-12 08:00:00,purchase,23.527426253011015,9.046856196930289,click
311,11454,2940.0,21255,2024-03-28 08:00:00,purchase,25.105390384801755,10.965234810422862,click
312,11469,2946.0,82052,2024-02-13 03:00:00,purchase,37.61733626310514,20.264706020608397,click
313,11476,2947.0,44030,2024-02-11 19:00:00,purchase,3.6375028526453472,1.990863575278447,click
314,11544,2960.0,1922,2024-03-24 11:00:00,purchase,25.786819170582188,9.50062360914246,click
315,11579,2968.0,95059,2024-03-03 18:00:00,purchase,49.26338427956034,22.59972764910733,click
316,11621,2976.0,45833,2024-01-24 01:00:00,purchase,12.087407813493373,6.171688238990353,click
317,11657,2984.0,60572,2024-03-19 21:00:00,purchase,37.385613130773955,14.340936140167956,click
318,11724,3001.0,7513,2024-02-16 14:00:00,purchase,18.7186895910381,9.568883491328078,click
319,11731,3006.0,10598,2024-02-09 20:00:00,purchase,25.477510156996743,12.767539469602252,click
320,11739,3009.0,73828,2024-02-17 15:00:00,purchase,8.220994507027422,3.143329423307976,click
321,11827,3035.0,2926,2024-03-11 11:00:00,purchase,29.106899384280016,11.562404374270542,click
322,11831,3037.0,51904,2024-01-06 05:00:00,purchase,30.287526420303124,13.757453892450592,click
323,11895,3049.0,10023,2024-02-10 09:00:00,purchase,119.87887040044731,60.849202968216645,click
324,11912,3052.0,54103,2024-01-27 10:00:00,purchase,62.57462690516805,28.79030471835557,click
325,11943,3058.0,32043,2024-01-16 16:00:00,purchase,82.23459135117588,41.19569436042838,click
326,11973,3074.0,85935,2024-03-12 17:00:00,purchase,27.691674210208152,9.688009370411738,click
327,12012,3081.0,91946,2024-03-08 00:00:00,purchase,3.247463274550523,1.4751633613382893,click
328,12019,3084.0,19640,2024-02-17 07:00:00,purchase,4.47352963686448,2.009877825166665,click
329,12047,3091.0,43820,2024-01-20 19:00:00,purchase,30.44175573163753,9.318073511403822,click
330,12145,3117.0,1760,2024-01-26 23:00:00,purchase,12.813891933125127,4.184940651061838,click
331,12152,3119.0,51633,2024-02-18 19:00:00,purchase,6.309768485158468,2.5944393501543193,click
332,12209,3134.0,43966,2024-02-13 23:00:00,purchase,23.365421134348733,10.982469937188167,click
333,12233,3139.0,91281,2024-02-22 08:00:00,purchase,7.135053944368497,3.5678134905500087,click
334,12283,3150.0,20253,2024-02-12 07:00:00,purchase,9.718572309694244,4.092423724472544,click
335,12283,3151.0,15891,2024-02-29 05:00:00,purchase,53.41916384036744,28.576764916640055,click
336,12290,3152.0,34546,2024-02-21 00:00:00,purchase,3.5570031830399347,1.5637659680362694,click
337,12293,3154.0,72702,2024-01-08 12:00:00,purchase,14.732630230647375,5.469145387495067,click
338,12295,3155.0,57682,2024-02-01 02:00:00,purchase,30.82565397392115,12.76237614315015,click
339,12309,3158.0,27319,2024-01-24 12:00:00,purchase,72.37776137620749,32.8877564021117,click
340,12310,3159.0,45350,2024-03-29 23:00:00,purchase,60.912147062811506,32.94158473862175,click
341,12337,3165.0,50536,2024-03-04 14:00:00,purchase,6.729123247708764,3.83412442223121,click
342,12350,3167.0,20795,2024-01-06 06:00:00,purchase,36.86981373971541,18.462390906528427,click
343,12358,3169.0,60910,2024-02-21 04:00:00,purchase,12.129559678347116,5.6632931305110805,click
344,12360,3170.0,34658,2024-01-28 09:00:00,purchase,22.55712328095197,6.078156458259073,click
345,12365,3172.0,73079,2024-03-23 08:00:00,purchase,27.10154839761979,13.67043081859795,click
346,12387,3175.0,35680,2024-02-29 08:00:00,purchase,81.3383310418947,41.36754277907632,click
347,12398,3178.0,35970,2024-03-04 09:00:00,purchase,39.87741546910199,18.61105078627118,click
348,12429,3184.0,47159,2024-02-07 18:00:00,purchase,15.77350536567123,7.421485360065325,click
349,12484,3198.0,44474,2024-01-26 03:00:00,purchase,25.470197840100752,7.416414171899417,click
350,12489,3199.0,35153,2024-02-11 20:00:00,purchase,5.044252672916534,2.258989031298416,click
351,12568,3218.0,97586,2024-01-12 09:00:00,purchase,27.309196483950345,13.030912584831425,click
352,12569,3219.0,86541,2024-01-26 18:00:00,purchase,19.386689235718837,7.7925500005333745,click
353,12579,3222.0,52355,2024-03-25 11:00:00,purchase,42.65939320099135,22.8574749273551,click
354,12686,3257.0,81253,2024-01-20 07:00:00,purchase,36.300652104183456,16.413205058644674,click
355,12727,3271.0,69008,2024-03-08 01:00:00,purchase,9.298178459037992,4.345138929987426,click
356,12753,3274.0,12220,2024-03-21 00:00:00,purchase,56.95720090295694,26.657614874863683,click
357,12760,3276.0,70292,2024-03-10 18:00:00,purchase,54.4249527307967,29.693602056929617,click
358,12794,3288.0,38142,2024-02-25 10:00:00,purchase,77.61926529218637,22.44859586852497,click
359,12812,3294.0,47145,2024-03-05 19:00:00,purchase,36.4103484927879,19.337203094182826,click
360,12844,3307.0,87366,2024-02-12 19:00:00,purchase,82.0995359095609,46.266447109777374,click
361,12905,3319.0,25809,2024-02-04 06:00:00,purchase,29.991991022079674,14.679932864112125,click
362,12911,3321.0,788,2024-01-17 21:00:00,purchase,20.820011283947643,9.115646415946191,click
363,12916,3325.0,71057,2024-01-19 22:00:00,purchase,42.25549870277855,10.588412233000799,click
364,12921,3326.0,70558,2024-01-25 12:00:00,purchase,23.523397694136566,11.024131586240898,click
365,12926,3330.0,19287,2024-01-18 21:00:00,purchase,13.074696721910858,6.631186012830792,click
366,12928,3332.0,81961,2024-01-06 21:00:00,purchase,23.90050160988456,10.519995752135031,click
367,12946,3335.0,4050,2024-01-20 02:00:00,purchase,24.493842487720705,5.871834932023363,click
368,12978,3341.0,23354,2024-01-30 01:00:00,purchase,22.035597058947715,8.389553623088615,click
369,12986,3342.0,71753,2024-03-16 14:00:00,purchase,8.681735733980169,3.443275626768932,click
370,12998,3345.0,13932,2024-03-12 16:00:00,purchase,13.910345468961218,5.669176570860596,click
371,13006,3350.0,37262,2024-01-12 10:00:00,purchase,12.044173030152306,3.9962698605350004,click
372,13050,3362.0,62302,2024-01-10 20:00:00,purchase,54.790395417221454,13.060006757512594,click
373,13068,3369.0,58279,2024-03-31 23:00:00,purchase,10.60274637032529,4.307327917604576,click
374,13092,3372.0,78230,2024-01-19 11:00:00,purchase,4.095477646754622,1.994245038425565,click
375,13161,3391.0,90770,2024-02-24 20:00:00,purchase,8.507974870271836,3.388131668579981,click
376,13188,3397.0,88943,2024-01-09 15:00:00,purchase,68.51516774445697,25.961694819172013,click
377,13215,3401.0,38846,2024-01-16 21:00:00,purchase,14.591365716641816,7.677828901687109,click
378,13242,3407.0,44189,2024-01-08 17:00:00,purchase,27.227236868403665,14.327174903678827,click
379,13307,3421.0,59664,2024-02-14 03:00:00,purchase,16.155659754891033,4.928323626017119,click
380,13308,3422.0,35106,2024-02-28 11:00:00,purchase,35.22948851255182,16.752411519468076,click
381,13346,3432.0,37597,2024-03-14 07:00:00,purchase,11.61377278629936,4.000832658547106,click
382,13353,3433.0,84101,2024-02-11 14:00:00,purchase,67.0486137507673,16.25284857337797,click
383,13385,3441.0,30511,2024-02-17 11:00:00,purchase,6.891347463216177,2.8538801364546065,click
384,13503,3470.0,63771,2024-01-08 21:00:00,purchase,13.97064212692008,5.613348901232647,click
385,13566,3487.0,69141,2024-01-10 05:00:00,purchase,20.674063295821387,10.507908273448924,click
386,13640,3504.0,99471,2024-03-05 19:00:00,purchase,42.37884067143554,21.608815281721913,click
387,13767,3529.0,35284,2024-03-23 06:00:00,purchase,82.38252905310904,19.33690328089188,click
388,13784,3534.0,76011,2024-01-03 13:00:00,purchase,20.126698798802177,9.367564468217756,click
389,13786,3536.0,30002,2024-01-04 14:00:00,purchase,60.72032537318675,28.773488680712322,click
390,13817,3545.0,44284,2024-01-31 21:00:00,purchase,73.51209394148255,27.120171696319936,click
391,13854,3552.0,95486,2024-02-22 01:00:00,purchase,18.71156859940251,8.505437026972768,click
392,13860,3555.0,24972,2024-01-20 20:00:00,purchase,6.005469230781949,2.863816818002367,click
393,13896,3566.0,49463,2024-03-23 07:00:00,purchase,21.61955748302922,10.64217541737976,click
394,13924,3575.0,59921,2024-01-07 04:00:00,purchase,14.797655933959756,6.603503374041025,click
395,13943,3579.0,11058,2024-02-02 02:00:00,purchase,7.744800199705945,4.056666455680176,click
396,13998,3594.0,33163,2024-02-20 13:00:00,purchase,57.95292185808429,25.090015852431687,click
397,14029,3602.0,18269,2024-03-31 07:00:00,purchase,60.34410481998839,30.37399626716953,click
398,14047,3607.0,23991,2024-03-23 12:00:00,purchase,47.409477729415805,15.287607539128597,click
399,14059,3610.0,80939,2024-02-28 01:00:00,purchase,11.541207183968654,6.131374959407708,click
400,14133,3628.0,77832,2024-02-21 22:00:00,purchase,59.313286817905905,25.972500196185244,click
401,14210,3645.0,4931,2024-03-10 15:00:00,purchase,18.679676072597193,6.8336311196358865,click
402,14212,3646.0,35015,2024-02-23 22:00:00,purchase,16.538584998754327,6.03142484366121,click
403,14289,3661.0,1454,2024-02-10 11:00:00,purchase,10.253612492169516,2.830374549152693,click
404,14323,3668.0,13108,2024-03-01 11:00:00,purchase,6.251921557205946,2.7718031008124218,click
405,14330,3670.0,67909,2024-03-14 07:00:00,purchase,44.646310706187215,13.441946293788407,click
406,14376,3681.0,22422,2024-03-06 05:00:00,purchase,98.1195890741035,39.678871125842036,click
407,14437,3693.0,40315,2024-03-08 21:00:00,purchase,37.431662534469254,11.170384963553722,click
408,14613,3729.0,84270,2024-02-21 12:00:00,purchase,6.789904057191026,3.209328331783858,click
409,14628,3734.0,55126,2024-01-14 16:00:00,purchase,28.443826217272115,10.25160441897,click
410,14639,3738.0,66032,2024-01-13 14:00:00,purchase,14.748735947692486,6.062023060115683,click
411,14739,3758.0,60513,2024-01-14 05:00:00,purchase,8.6888942634997,2.8874601792337806,click
412,14838,3789.0,38230,2024-02-26 06:00:00,purchase,6.780457537939677,2.2609814704373603,click
413,14858,3798.0,92490,2024-01-06 03:00:00,purchase,16.055504070242733,9.246049360421802,click
414,14926,3808.0,91953,2024-03-13 17:00:00,purchase,59.235992204984015,28.834214097724683,click
415,14931,3809.0,51009,2024-01-28 23:00:00,purchase,83.32420815884068,28.636605938187806,click
416,15016,3825.0,31018,2024-03-06 12:00:00,purchase,10.344923096027266,4.958788165315496,click
417,15079,3838.0,73993,2024-03-23 08:00:00,purchase,23.526335908118774,5.910905073011824,click
418,15117,3846.0,47362,2024-02-10 22:00:00,purchase,7.132063171487875,2.3594967538939873,click
419,15144,3856.0,55762,2024-03-13 16:00:00,purchase,39.70780176867919,22.336864313654164,click
420,15170,3859.0,3974,2024-01-29 23:00:00,purchase,46.712170506951566,22.988080099933015,click
421,15227,3871.0,64627,2024-02-23 14:00:00,purchase,30.007191007046014,15.17903721463244,click
422,15247,3874.0,95061,2024-02-23 01:00:00,purchase,76.9352452512253,27.74352294441001,click
423,15271,3882.0,67259,2024-01-05 18:00:00,purchase,6.5606071291984405,3.4671053313268136,click
424,15282,3885.0,26813,2024-02-26 19:00:00,purchase,9.088003853430967,4.749781052986505,click
425,15306,3892.0,93502,2024-01-27 17:00:00,purchase,46.80830038769206,22.33329815892108,click
426,15347,3904.0,7636,2024-02-13 10:00:00,purchase,69.39985181518817,23.094040283316016,click
427,15354,3907.0,59369,2024-01-27 11:00:00,purchase,15.880971619457394,7.889166946218387,click
428,15380,3912.0,2275,2024-03-24 07:00:00,purchase,31.910061186261547,17.5671520559185,click
429,15430,3922.0,58735,2024-03-05 06:00:00,purchase,42.04975854008524,20.825475434605313,click
430,15452,3925.0,71409,2024-02-15 05:00:00,purchase,21.617320318375327,8.452575534488846,click
431,15599,3955.0,18962,2024-03-05 13:00:00,purchase,8.535726900834202,4.466285922360246,click
432,15636,3964.0,64279,2024-02-13 15:00:00,purchase,38.333245381297196,14.77184300783977,click
433,15693,3978.0,18101,2024-03-23 02:00:00,purchase,12.480761745126665,5.726161039538432,click
434,15697,3980.0,52846,2024-03-31 10:00:00,purchase,90.2389495824865,38.57682074235593,click
435,15703,3983.0,8312,2024-02-05 12:00:00,purchase,51.31259615733603,23.39056627960846,click
436,15711,3987.0,1862,2024-03-02 08:00:00,purchase,56.163453025799086,23.28390224276624,click
437,15753,4000.0,14111,2024-01-24 15:00:00,purchase,10.490983202925682,5.335029937985903,click
438,15817,4018.0,94695,2024-01-17 12:00:00,purchase,11.542972315315668,6.933965616398452,click
439,15822,4020.0,65452,2024-03-23 09:00:00,purchase,52.28729336923158,22.928370448016697,click
440,15877,4031.0,38669,2024-01-04 09:00:00,purchase,28.22176640456262,13.294224720511455,click
441,15902,4041.0,81989,2024-03-05 08:00:00,purchase,64.6645675935951,16.289968917087215,click
442,15996,4072.0,33143,2024-02-29 12:00:00,purchase,47.76199905124516,21.293129898960995,click
443,16152,4094.0,42751,2024-01-02 20:00:00,purchase,60.31870940006864,22.047025477917394,click
444,16159,4095.0,9830,2024-01-11 18:00:00,purchase,74.08417259354515,33.21291422487513,click
445,16165,4096.0,65699,2024-02-03 11:00:00,purchase,73.1562352191552,28.35332583040362,click
446,16171,4098.0,79910,2024-01-02 13:00:00,purchase,21.212597725644628,11.6069350785345,click
447,16205,4103.0,13155,2024-02-18 20:00:00,purchase,15.89091941573899,5.150422365053264,click
448,16288,4116.0,50736,2024-01-08 04:00:00,purchase,63.27492373479217,20.425904197574777,click
449,16292,4117.0,58679,2024-01-08 12:00:00,purchase,3.418342503325036,0.6939091867275143,click
450,16292,4118.0,41947,2024-02-03 20:00:00,purchase,51.197496518358136,20.070450412074628,click
451,16328,4127.0,18173,2024-03-13 00:00:00,purchase,24.18384906370406,8.91960799612246,click
452,16351,4134.0,80597,2024-03-05 04:00:00,purchase,15.903082347742128,8.917473268419462,click
453,16352,4135.0,62947,2024-02-08 10:00:00,purchase,90.44376178826806,42.786081896300956,click
454,16362,4136.0,81389,2024-02-13 17:00:00,purchase,19.280173936422234,9.00893558811129,click
455,16374,4140.0,19540,2024-02-14 10:00:00,purchase,26.887461691914062,13.269733418948519,click
456,16390,4146.0,49926,2024-02-07 18:00:00,purchase,44.86779695174213,22.35817857076968,click
457,16435,4162.0,46731,2024-02-13 01:00:00,purchase,7.11785629039314,1.9531517541894774,click
458,16462,4169.0,24075,2024-01-09 11:00:00,purchase,5.968639487789433,2.976526978531613,click
459,16466,4171.0,79610,2024-02-28 09:00:00,purchase,26.47793177422168,12.043613310957024,click
460,16510,4184.0,20867,2024-03-11 14:00:00,purchase,16.261473763264043,3.782029087528041,click
461,16530,4187.0,61965,2024-03-17 21:00:00,purchase,23.62790166031039,14.595290554085844,click
462,16550,4195.0,87686,2024-02-16 09:00:00,purchase,20.746239747822752,9.949143212764495,click
463,16612,4208.0,57373,2024-01-26 20:00:00,purchase,18.38206670346498,8.319222781160768,click
464,16641,4214.0,22784,2024-03-08 02:00:00,purchase,36.986376256723155,15.375514296255618,click
465,16694,4231.0,78443,2024-03-30 20:00:00,purchase,41.26552250679527,20.59250938772485,click
466,16701,4236.0,20938,2024-03-21 11:00:00,purchase,18.037692440226152,7.632131245499294,click
467,16709,4239.0,92474,2024-03-08 04:00:00,purchase,72.60410879519164,32.76978368309133,click
468,16755,4254.0,94778,2024-02-14 22:00:00,purchase,9.61074657847223,2.4872448514859404,click
469,16777,4259.0,73805,2024-03-01 13:00:00,purchase,47.68349533384222,15.776979362782594,click
470,16842,4277.0,93874,2024-03-02 04:00:00,purchase,45.786497833542306,22.280515712524696,click
471,16858,4281.0,17274,2024-03-08 07:00:00,purchase,37.06968454183912,13.258079798763802,click
472,16865,4284.0,95551,2024-03-15 16:00:00,purchase,57.54162731327567,24.822027569303927,click
473,16896,4287.0,38497,2024-01-30 20:00:00,purchase,79.06114427532334,40.22375365979395,click
474,16914,4293.0,18722,2024-01-22 04:00:00,purchase,13.111069791269202,6.291627254902691,click
475,16947,4303.0,86878,2024-03-29 19:00:00,purchase,66.04196660219417,28.136331995534423,click
476,16957,4307.0,99837,2024-03-14 11:00:00,purchase,16.183243321243985,8.87837805598595,click
477,16959,4308.0,24596,2024-01-12 01:00:00,purchase,12.737183412759693,6.446255196165233,click
478,16961,4309.0,17192,2024-03-10 03:00:00,purchase,10.321725924737322,5.011028609945565,click
479,16965,4311.0,3491,2024-03-06 11:00:00,purchase,24.307384740502386,12.268614817552502,click
480,16978,4315.0,84828,2024-02-06 15:00:00,purchase,45.8934618623926,17.933512560999645,click
